Step,Phi_Angle,K_Strength,Alpha,Mu,Dissonance
6520,0.05498072752474073,0.967454550266716,0.001,0.895492086264553,0.29283107078380183
6540,0.03560402608373738,0.967771533213287,0.001,0.8954862250055888,0.2932948564757183
6560,0.01635118798113602,0.9680564780676535,0.001,0.8954803530280542,0.29389502585447846
6580,-0.002779892172061626,0.9683104416519319,0.001,0.8954744676710575,0.29462528941987526
6600,-0.02179133338416126,0.9685344836171983,0.001,0.8954685663948345,0.29547980035521143
6620,-0.040685264840556214,0.9687296546091501,0.001,0.8954626467720112,0.296453142307298
6640,-0.05946382278252191,0.9688969868324576,0.001,0.8954567064791831,0.29754031052400365
6660,-0.07812914768485311,0.9690374866755773,0.001,0.8954507432889209,0.2987366887264225
6680,-0.09668338170953004,0.9691521290880464,0.001,0.8954447550622673,0.30003802347373704
6700,-0.11512866641271267,0.9692418534346988,0.001,0.8954387397417602,0.3014403973046778
6720,-0.13346714068299614,0.9693075605836002,0.001,0.8954326953450001,0.3029402015784429
6740,-0.15170093888985714,0.969350111015407,0.001,0.8954266199587545,0.3045341096648597
6760,-0.16983218922237572,0.9693703237705185,0.001,0.8954205117335937,0.3062190509281476
6780,-0.1878630121996447,0.9693689760764376,0.001,0.8954143688790331,0.30799218579527754
6800,-0.20579551933558513,0.9693468035210531,0.001,0.8954081896591647,0.3098508820863244
6820,-0.22363181194225376,0.9693045006581317,0.001,0.8954019723887444,0.31179269270098564
6840,-0.24137398005699115,0.9692427219493386,0.001,0.8953957154297129,0.31381533469519035
6860,-0.2590241014800252,0.9691620829627301,0.001,0.8953894171881202,0.31591666973904
6880,-0.2765842409103169,0.969063161761165,0.001,0.8953830761114255,0.3180946859176699
6900,-0.29405644916849893,0.9689465004256322,0.001,0.8953766906861506,0.32034748081692027
6920,-0.31144276249681874,0.9688126066683704,0.001,0.8953702594358547,0.3226732458232591
6940,-0.32874520192688705,0.9686619554990151,0.001,0.8953637809194146,0.3250702515604189
6960,-0.3459657727069307,0.9684949909140957,0.001,0.8953572537295824,0.32753683438212133
6980,-0.36310646378100014,0.9683121275861619,0.001,0.8953506764918049,0.3300713838400085
7000,-0.3801692473133282,0.9681137525338092,0.001,0.8953440478632826,0.3326723310476468
7020,-0.39715607825163857,0.9679002267580596,0.001,0.8953373665322528,0.33533813786448663
7040,-0.41406889392387547,0.9676718868340093,0.001,0.8953306312174837,0.3380672868276519
7060,-0.43090961366324776,0.9674290464495495,0.001,0.8953238406679581,0.34085827176381056
7080,-0.4476801384570714,0.9671719978853371,0.001,0.8953169936627424,0.3437095890181197
7100,-0.46438235061525984,0.9669010134321482,0.001,0.8953100890110224,0.3466197292419583
7120,-0.48101811345473217,0.966616346743356,0.001,0.895303125552299,0.34958716968588327
7140,-0.49758927099638917,0.9663182341215845,0.001,0.8952961021567335,0.3526103669487378
7160,-0.5140976476715743,0.9660068957396547,0.001,0.8952890177256324,0.35568775013817655
7180,-0.5305450480352806,0.96568253679681,0.001,0.8952818711920669,0.35881771440190585
7200,-0.5469332564836005,0.9653453486119141,0.001,0.8952746615216155,0.3619986147927021
7220,-0.563264036973173,0.9649955096558817,0.001,0.8952673877132289,0.3652287604337718
7240,-0.5795391327405655,0.9646331865260657,0.001,0.8952600488002068,0.36850640895418285
7260,-0.5957602660197697,0.964258534865717,0.001,0.8952526438512844,0.37182976116705574
7280,-0.6119291377561165,0.9638717002319336,0.001,0.8952451719718225,0.3751969559658213
7300,-0.6280474273151178,0.9634728189157861,0.001,0.8952376323050975,0.378606065416289
7320,-0.6441167921848716,0.9630620187185434,0.001,0.8952300240336881,0.38205509002443117
7340,-0.6601388676707731,0.9626394196881142,0.001,0.8952223463809554,0.38554195416176323
7360,-0.6761152665814556,0.9622051348200141,0.001,0.895214598612611,0.38906450163197537
7380,-0.6920475789049199,0.9617592707273517,0.001,0.8952067800383751,0.3926204913640999
7400,-0.7079373714739752,0.9613019282844986,0.001,0.8951988900137167,0.3962075932189138
7420,-0.7237861876201445,0.9608332032493059,0.001,0.8951909279416806,0.39982338389665745
7440,-0.7395955468153318,0.9603531868689141,0.001,0.89518289327479,0.4034653429353391
7460,-0.755366944300557,0.9598619664744195,0.001,0.8951747855170327,0.40713084879003886
7480,-0.7711018507011989,0.9593596260698931,0.001,0.8951666042259225,0.4108171749847099
7500,-0.7868017116281745,0.9588462469214937,0.001,0.8951583490146388,0.4145214863289436
7520,-0.8024679472646256,0.9583219081526982,0.001,0.8951500195542382,0.4182408351932261
7540,-0.8181019519376418,0.9577866873519746,0.001,0.8951416155759438,0.4219721578371226
7560,-0.8337050936746786,0.957240661199565,0.001,0.8951331368735045,0.4257122707858748
7580,-0.8492787137443256,0.9566839061204083,0.001,0.8951245833056273,0.4294578672518877
7600,-0.8648241261811271,0.9561164989706424,0.001,0.8951159547984816,0.43320551359868364
7620,-0.8803426172942037,0.9555385177655623,0.001,0.8951072513482713,0.4369516458460582
7640,-0.8958354451594734,0.954950042457397,0.001,0.89509847302388,0.4406925662164089
7660,-0.9113038390952394,0.9543511557717838,0.001,0.8950896199695821,0.44442443972361917
7680,-0.9267489991210531,0.9537419441123802,0.001,0.8950806924078213,0.44814329080739607
7700,-0.9421720953996784,0.95312249854366,0.001,0.8950716906420589,0.4518450000176502
7720,-0.9575742676620693,0.9524929158625797,0.001,0.8950626150596841,0.4555253007554545
7740,-0.9729566246153422,0.9518532997704843,0.001,0.8950534661349916,0.45917977607922406
7760,-0.9883202433336515,0.9512037621573513,0.001,0.8950442444322209,0.46280385558719017
7780,-1.0036661686319996,0.9505444245112135,0.001,0.8950349506086585,0.4663928123899372
7800,-1.0189954124230292,0.9498754194663981,0.001,0.895025585417797,0.46994176018982226
7820,-1.0343089530568255,0.9491968925050205,0.001,0.8950161497125539,0.4734456504874974
7840,-1.0496077346438815,0.9485090038269888,0.001,0.8950066444485434,0.47689926993957876
7860,-1.0648926663613654,0.9478119304046005,0.001,0.8949970706873991,0.48029723789579004
7880,-1.0801646217428666,0.9471058682386081,0.001,0.8949874296001441,0.4836340041486502
7900,-1.095424437951939,0.9463910348333984,0.001,0.8949777224706047,0.4869038469341004
7920,-1.1106729150396804,0.9456676719096428,0.001,0.8949679506988583,0.4901008712273153
7940,-1.125910815186806,0.9449360483733724,0.001,0.894958115804715,0.4932190073844813
7960,-1.1411388619306517,0.9441964635609211,0.001,0.8949482194312196,0.49625201018846044
7980,-1.1563577393776316,0.9434492507794807,0.001,0.8949382633481698,0.49919345836414275
8000,-1.171568091401875,0.9426947811630741,0.001,0.8949282494556379,0.5020367546379156
8020,-1.1867705208307384,0.9419334678635315,0.001,0.8949181797874828,0.5047751264250373
8040,-1.2019655886181464,0.9411657705954337,0.001,0.8949080565148453,0.5074016272389003
8060,-1.2171538130067556,0.9403922005529272,0.001,0.8948978819496021,0.5099091389271314
8080,-1.2323356686801838,0.9396133257146485,0.001,0.8948876585477689,0.5122903748512553
8100,-1.2475115859066788,0.9388297765506651,0.001,0.8948773889128256,0.5145378841392049
8120,-1.262681949675805,0.9380422521421543,0.001,0.894867075798948,0.5166440571531897
8140,-1.277847098830011,0.937251526720372,0.001,0.8948567221141114,0.5186011323294135
8160,-1.2930073251931196,0.9364584566261401,0.001,0.8948463309230459,0.520401204560497
8180,-1.3081628726981147,0.9356639876843795,0.001,0.8948359054500025,0.5220362353063276
8200,-1.3233139365169293,0.9348691629799658,0.001,0.894825449081299,0.5234980646339973
8220,-1.338460662195218,0.9340751310111445,0.001,0.8948149653676042,0.5247784254023259
8240,-1.3536031447955599,0.9332831541846662,0.001,0.8948044580259101,0.5258689598208754
8260,-1.3687414280528933,0.9324946176024819,0.001,0.8947939309411498,0.5267612386267959
8280,-1.383875503546452,0.9317110380730055,0.001,0.8947833881673991,0.5274467831349434
8300,-1.3990053098930113,0.9309340732604353,0.001,0.8947728339286078,0.5279170904266992
8320,-1.4141307319666996,0.9301655308631633,0.001,0.894762272618787,0.5281636619501491
8340,-1.429251600151275,0.9294073776868519,0.001,0.8947517088015925,0.528178035807859
8360,-1.4443676896313276,0.9286617484491613,0.001,0.8947411472092152,0.527951823007405
8380,-1.4594787197295263,0.9279309541214765,0.001,0.8947305927405066,0.5274767479430144
8400,-1.4745843532977474,0.9272174895784264,0.001,0.8947200504582464,0.5267446933628415
8420,-1.489684196170488,0.9265240402889021,0.001,0.8947095255854615,0.5257477500542176
8440,-1.504777796689894,0.9258534877431776,0.001,0.8946990235006997,0.5244782714472975
8460,-1.5198646453123066,0.9252089132704832,0.001,0.8946885497321602,0.5229289332942113
8480,-1.5349441743070276,0.9245935998610754,0.001,0.8946781099505731,0.5210927985247911
8500,-1.5500157575588014,0.9240110315679902,0.001,0.89466770996073,0.518963387309614
8520,-1.5650787104861175,0.9234648900281335,0.001,0.894657355691558,0.5165347522751532
8540,-1.5801322900882295,0.9229590476124423,0.001,0.8946470531846356,0.513801558713305
8560,-1.595175695134303,0.922497556693294,0.001,0.8946368085810558,0.5107591695075571
8580,-1.6102080665087228,0.9220846345072425,0.001,0.8946266281065439,0.5074037343606882
8600,-1.6252284877269927,0.9217246430960642,0.001,0.8946165180547506,0.5037322827543409
8620,-1.6402359856369377,0.9214220638327076,0.001,0.8946064847686536,0.4997428199008268
8640,-1.65522953132014,0.9211814660849529,0.001,0.8945965346200163,0.4954344247644039
8660,-1.670208041208381,0.9210074696421127,0.001,0.8945866739868734,0.4908073490369471
8680,-1.6851703784296939,0.9209047006323169,0.001,0.8945769092290395,0.4858631157567774
8700,-1.7001153543980434,0.9208777407924079,0.001,0.894567246661662,0.48060461606643584
8720,-1.715041730659882,0.9209310701207101,0.001,0.8945576925268724,0.4750362024243488
8740,-1.7299482210097297,0.9210690031447535,0.001,0.8945482529636285,0.4691637764274196
8760,-1.744833493885478,0.9212956192692633,0.001,0.8945389339758706,0.4629948692794553
8780,-1.7596961750524132,0.9216146879296526,0.001,0.8945297413991681,0.45653871286857417
8800,-1.774534850582851,0.9220295895553413,0.001,0.8945206808660571,0.4498062994116829
8820,-1.789348070135908,0.9225432336348481,0.001,0.8945117577703253,0.442810427703357
8840,-1.8041343505392378,0.9231579754570303,0.001,0.8945029772305277,0.4355657341885184
8860,-1.8188921796717563,0.9238755333635078,0.001,0.8944943440530527,0.42808870738192084
8880,-1.833620020643204,0.9246969085673252,0.001,0.8944858626950859,0.42039768460086374
8900,-1.8483163162634957,0.925622309752015,0.001,0.8944775372278276,0.4125128305776718
8920,-1.8629794937915756,0.9266510847431191,0.001,0.8944693713003277,0.40445609828905055
8940,-1.8776079699509294,0.927781661522198,0.001,0.8944613681042795,0.39625117328971643
8960,-1.892200156196427,0.9290115007164793,0.001,0.8944535303400797,0.38792340396788333
8980,-1.906754464215506,0.9303370614369811,0.001,0.8944458601843992,0.37949972143543215
9000,-1.9212693116459112,0.9317537819552023,0.001,0.8944383592594207,0.37100855418280754
9020,-1.9357431279925377,0.9332560762183207,0.001,0.8944310286037827,0.3624797440725965
9040,-1.9501743607276045,0.9348373466405252,0.001,0.8944238686451191,0.35394447152474784
9060,-1.964561481561766,0.9364900130386632,0.001,0.8944168791739239,0.34543519849386883
9080,-1.9789029928787156,0.9382055571130813,0.001,0.8944100593182956,0.33698563738243137
9100,-1.993197434332158,0.9399745816830919,0.001,0.8944034075189803,0.32863075119609814
9120,-2.0074433896110158,0.9417868842316238,0.001,0.8943969215040903,0.32040678310129544
9140,-2.0216394933845088,0.9436315455496511,0.001,0.8943905982630489,0.3123512992541646
9160,-2.0357844384398263,0.9454970367861849,0.001,0.8943844340198734,0.3045032039437661
9180,-2.0498769830161514,0.9473713521917118,0.001,0.8943784242071027,0.29690264860670046
9200,-2.0639159583111937,0.9492421797213357,0.001,0.894372563443721,0.28959070998962744
9220,-2.0779002760810776,0.9510971252120514,0.001,0.8943668455233631,0.2826086756141103
9240,-2.0918289361649673,0.952924003555844,0.001,0.8943612634223179,0.27599678537654126
9260,-2.105701033647719,0.9547111967203713,0.001,0.8943558093389522,0.26979238572653524
9280,-2.1195157652538352,0.9564480523384911,0.001,0.8943504747748834,0.26402767284603307
9300,-2.133272434492877,0.9581252671680962,0.001,0.8943452506619609,0.25872745585845014
9320,-2.146970455101311,0.9597351856719489,0.001,0.8943401275288438,0.2539074954754115
9340,-2.1606093524681373,0.961271959093403,0.001,0.8943350956907631,0.24957384330958074
9360,-2.174188762956799,0.962731548797938,0.001,0.894330145440842,0.24572327721640225
9380,-2.187708431271259,0.9641115974436825,0.001,0.8943252672230698,0.2423445985268097
9400,-2.2011682061912303,0.9654112140232628,0.001,0.8943204517737708,0.239420393193338
9420,-2.214568035089193,0.9666307206002027,0.001,0.894315690226399,0.23692887923855627
9440,-2.227907957647467,0.9677713976050673,0.001,0.8943109741808669,0.23484558366669842
9460,-2.2411880991454787,0.9688352503214985,0.001,0.8943062957423223,0.2331447240261495
9480,-2.2544086636147216,0.9698248072669441,0.001,0.8943016475356967,0.23180026700546894
9500,-2.267569927082993,0.970742953195186,0.001,0.8942970227022589,0.23078669132887022
9520,-2.2806722310618337,0.9715927949498487,0.001,0.8942924148835797,0.23007950504828795
9540,-2.293715976376134,0.9723775563081214,0.001,0.894287818197251,0.22965557114397983
9560,-2.306701617392932,0.9731004973036043,0.001,0.8942832272076694,0.2294932900060803
9580,-2.3196296566758963,0.9737648536291345,0.001,0.8942786368943113,0.22957267880896826
9600,-2.3325006400706325,0.9743737921802796,0.001,0.8942740426192203,0.2298753790317342
9620,-2.3453151522115223,0.9749303793770699,0.001,0.8942694400948862,0.23038461569812368
9640,-2.358073812431755,0.9754375594776019,0.001,0.8942648253532851,0.23108512567267434
9660,-2.3707772710526545,0.9758981406189957,0.001,0.8942601947165687,0.23196306750493187
9680,-2.3834262060256854,0.9763147867699703,0.001,0.8942555447696671,0.23300592165377373
9700,-2.3960213198993703,0.9766900141534465,0.001,0.8942508723349337,0.23420238721127884
9720,-2.4085633370836277,0.9770261910034291,0.001,0.8942461744488532,0.23554227926325016
9740,-2.4210530013848586,0.9773255397671464,0.001,0.8942414483407721,0.23701642959152344
9760,-2.4334910737865947,0.9775901410606492,0.001,0.8942366914135641,0.23861659240023458
9780,-2.4458783304520963,0.9778219388427134,0.001,0.8942319012261186,0.24033535602586698
9800,-2.45821556092714,0.9780227463956441,0.001,0.8942270754775293,0.24216606108803757
9820,-2.4705035665229484,0.9781942527989955,0.001,0.8942222119928487,0.24410272519422108
9840,-2.482743158861055,0.9783380296586237,0.001,0.8942173087102822,0.2461399740824172
9860,-2.49493515856348,0.9784555379132216,0.001,0.8942123636696953,0.24827297893863695
9880,-2.5070803940732342,0.978548134587035,0.001,0.8942073750023084,0.25049739953705086
9900,-2.5191797005915997,0.9786170793936129,0.001,0.8942023409214761,0.25280933280249107
9920,-2.531233919120005,0.9786635411233954,0.001,0.8941972597144382,0.2552052663750405
9940,-2.543243895595436,0.9786886037694733,0.001,0.8941921297349525,0.25768203675562906
9960,-2.555210480109618,0.9786932723623142,0.001,0.8941869493967203,0.2602367916234086
9980,-2.5671345262030503,0.9786784784967646,0.001,0.8941817171675243,0.26286695593541076
10000,-2.5790168902259207,0.9786450855440494,0.001,0.894176431564009,0.26557020144341514
10020,-2.5908584307588516,0.9785938935484968,0.001,0.8941710911470374,0.26834441928973274
10040,-2.6026600080869837,0.9785256438138303,0.001,0.8941656945175648,0.27118769537108534
10060,-2.6144224837217442,0.9784410231875345,0.001,0.8941602403129824,0.27409828818699344
10080,-2.6261467199650923,0.9783406680543469,0.001,0.8941547272038763,0.2770746089152373
10100,-2.637833579511655,0.9782251680515919,0.001,0.8941491538911663,0.28011520348175195
10120,-2.6494839250846307,0.9780950695200907,0.001,0.8941435191035827,0.28321873641533857
10140,-2.661098619101679,0.9779508787048969,0.001,0.8941378215954495,0.2863839762989008
10160,-2.672678523367544,0.9777930647202414,0.001,0.8941320601447439,0.2896097826483962
10180,-2.684224498790334,0.9776220622929386,0.001,0.8941262335514036,0.29289509406838754
10200,-2.6957374051188197,0.9774382742981667,0.001,0.8941203406358588,0.29623891754913595
10220,-2.7072181006982947,0.9772420741010608,0.001,0.8941143802377689,0.29964031878463154
10240,-2.718667442242848,0.9770338077169851,0.001,0.8941083512149406,0.30309841340391563
10260,-2.7300862846220624,0.9768137958027198,0.001,0.8941022524424149,0.3066123590197061
10280,-2.7414754806603874,0.9765823354901343,0.001,0.894096082811704,0.31018134800869807
10300,-2.7528358809476035,0.9763397020732418,0.001,0.8940898412301662,0.3138046009472244
10320,-2.764168333658942,0.9760861505588605,0.001,0.8940835266205056,0.31748136063420584
10340,-2.775473684383572,0.9758219170904349,0.001,0.8940771379203852,0.32121088664064734
10360,-2.786752775960279,0.9755472202539457,0.001,0.894070674082145,0.3249924503315305
10380,-2.798006448319329,0.9752622622742089,0.001,0.8940641340726145,0.3288253303116964
10400,-2.809235538329508,0.9749672301092918,0.001,0.8940575168730123,0.3327088082524888
10420,-2.8204408796495617,0.9746622964502172,0.001,0.8940508214789246,0.33664216506050704
10440,-2.8316233025831874,0.9743476206326078,0.001,0.8940440469003604,0.34062467735380836
10460,-2.842783633936971,0.9740233494664413,0.001,0.8940371921618695,0.3446556142145697
10480,-2.853922696880552,0.97368961798963,0.001,0.8940302563027257,0.3487342341902833
10500,-2.8650413108085306,0.9733465501507195,0.001,0.8940232383771675,0.3528597825184643
10520,-2.876140291203553,0.9729942594256134,0.001,0.894016137454691,0.35703148855225575
10540,-2.8872204495001514,0.9726328493728635,0.001,0.8940089526203936,0.36124856336655037
10560,-2.898282592948916,0.9722624141317354,0.001,0.894001682975363,0.36551019752617114
10580,-2.9093275244805876,0.9718830388669542,0.001,0.8939943276371095,0.36981555899933927
10600,-2.920356042569814,0.9714948001637461,0.001,0.8939868857400387,0.37416379120121607
10620,-2.9313689410981687,0.9710977663765339,0.001,0.8939793564359614,0.3785540111535661
10640,-2.9423670092162424,0.9706919979344076,0.001,0.8939717388946412,0.3829853077478191
10660,-2.9533510312045195,0.9702775476062675,0.001,0.8939640323043738,0.387456740099814
10680,-2.964321786332789,0.969854460728339,0.001,0.8939562358725992,0.39196733598537514
10700,-2.975280048717973,0.9694227753965742,0.001,0.8939483488265438,0.3965160903467475
10720,-2.986226587180098,0.9689825226262825,0.001,0.8939403704138931,0.40110196386053437
10740,-2.997162165096291,0.9685337264811897,0.001,0.8939322999034903,0.4057238815584304
10760,-3.0080875402526597,0.9680764041739686,0.001,0.8939241365860656,0.41038073149258303
10780,-3.0190034646938897,0.9676105661401723,0.001,0.8939158797749861,0.4150713634378544
10800,-3.029910684570456,0.9671362160873784,0.001,0.8939075288070375,0.41979458762368155
10820,-3.04080993998334,0.9666533510212457,0.001,0.8938990830432275,0.42454917348858523
10840,-3.0517019648261168,0.9661619612500996,0.001,0.8938905418696134,0.42933384845067313
10860,-3.062587486624357,0.9656620303695701,0.001,0.8938819046981564,0.4341472966877739
10880,-3.073467226372235,0.9651535352287401,0.001,0.8938731709675992,0.43898815792103063
10900,-3.084341898366254,0.9646364458791913,0.001,0.8938643401443674,0.4438550261960268
10920,-3.0952122100360078,0.9641107255082842,0.001,0.893855411723496,0.44874644865563995
10940,-3.1060788617719335,0.9635763303579641,0.001,0.8938463852295813,0.45366092429902133
10960,-3.116942546749937,0.9630332096303397,0.001,0.8938372602177552,0.4585969027211684
10980,-3.1278039507528628,0.9624813053812716,0.001,0.8938280362746883,0.4635527828277037
11000,-3.138663751988705,0.9619205524031721,0.001,0.8938187130196169,0.4685269115195613
11020,3.1336626862740826,0.9613508780982213,0.001,0.893809290105397,0.4735175823423396
11040,3.122804087176718,0.960772202343212,0.001,0.8937997672195866,0.47852303409518393
11060,3.1119451035395618,0.9601844373472398,0.001,0.893790144085555,0.48354144939409005
11080,3.1010850893392274,0.9595874875034921,0.001,0.8937804204636223,0.48857095318460725
11100,3.090223407087262,0.9589812492364266,0.001,0.8937705961522286,0.49360961119892766
11120,3.079359428032886,0.9583656108456835,0.001,0.8937606709891355,0.4986554283524655
11140,3.068492532369542,0.9577404523481506,0.001,0.8937506448526593,0.5037063470749924
11160,3.05762210944525,0.957105645319678,0.001,0.8937405176629392,0.5087602455715378
11180,3.0467475579769467,0.9564610527380545,0.001,0.8937302893832407,0.5138149360082476
11200,3.0358682862688213,0.9558065288289759,0.001,0.8937199600212957,0.5188681626185174
11220,3.0249837124348127,0.9551419189168837,0.001,0.893709529630683,0.5239175997247448
11240,3.014093264625361,0.9544670592827263,0.001,0.8936989983122461,0.528960849671172
11260,3.0031963812584643,0.9537817770308834,0.001,0.8936883662155575,0.5339954406633949
11280,2.9922925112552616,0.9530858899677344,0.001,0.8936776335404228,0.5390188245102121
11300,2.9813811142801776,0.9523792064945994,0.001,0.893666800538435,0.5440283742636897
11320,2.9704616609858037,0.9516615255180726,0.001,0.8936558675145744,0.5490213817534758
11340,2.959533633262652,0.9509326363811106,0.001,0.8936448348288611,0.5539950550116294
11360,2.9485965244938996,0.950192318818603,0.001,0.8936337028980572,0.5589465155845065
11380,2.937649839815306,0.9494403429415746,0.001,0.8936224721974265,0.5638727957285472
11400,2.926693096380449,0.94867646925464,0.001,0.8936111432625516,0.5687708354872043
11420,2.9157258236314445,0.9479004487118594,0.001,0.8935997166912092,0.5736374796466893
11440,2.9047475635753135,0.9471120228167272,0.001,0.8935881931453078,0.578469474568733
11460,2.8937578710662035,0.9463109237726816,0.001,0.8935765733528913,0.5832634648991851
11480,2.8827563140936197,0.9454968746912404,0.001,0.8935648581102094,0.5880159901519786
11500,2.871742474076877,0.9446695898656836,0.001,0.8935530482838561,0.5927234811688351
11520,2.860715946165961,0.9438287751190705,0.001,0.8935411448129816,0.5973822564560421
11540,2.849676339549005,0.9429741282363708,0.001,0.8935291487115794,0.6019885184007644
11560,2.838623277766603,0.9421053394915555,0.001,0.8935170610708487,0.6065383493706252
11580,2.827556399033139,0.9412220922816685,0.001,0.8935048830616366,0.6110277077018069
11600,2.8164753565653844,0.9403240638811957,0.001,0.8934926159369625,0.6154524235825828
11620,2.8053798189185533,0.9394109263314425,0.001,0.8934802610346245,0.6198081948411807
11640,2.7942694703300437,0.9384823474811668,0.001,0.893467819779892,0.6240905826490561
11660,2.7831440110710735,0.9375379921963655,0.001,0.8934552936882849,0.6282950071532024
11680,2.7720031578064455,0.9365775237589052,0.001,0.8934426843684391,0.6324167430539808
11700,2.7608466439626036,0.935600605475604,0.001,0.8934299935250632,0.6364509151481854
11720,2.7496742201042346,0.9346069025214346,0.001,0.8934172229619837,0.6403924938607174
11740,2.7384856543195704,0.9335960840427163,0.001,0.8934043745852782,0.6442362907923449
11760,2.7272807326145707,0.932567825548472,0.001,0.8933914504064999,0.6479769543156606
11780,2.7160592593161614,0.93152181162058,0.001,0.8933784525459862,0.651608965256477
11800,2.704821057484662,0.9304577389758857,0.001,0.8933653832362545,0.6551266327036968
11820,2.693565969335499,0.9293753199160724,0.001,0.8933522448254789,0.658524089997094
11840,2.6822938566703205,0.9282742862037663,0.001,0.8933390397810462,0.6617952909495454
11860,2.6710046013175384,0.9271543934060527,0.001,0.8933257706931829,0.6649340063681146
11880,2.6596981055822995,0.9260154257492368,0.001,0.8933124402786482,0.6679338209470671
11900,2.6483742927058604,0.9248572015312467,0.001,0.893299051384486,0.6707881306153628
11920,2.6370331073342546,0.9236795791404531,0.001,0.8932856069918227,0.6734901404315844
11940,2.625674515996075,0.9224824637317819,0.001,0.8932721102197012,0.6760328631305241
11960,2.6142985075891443,0.9212658146126951,0.001,0.8932585643289355,0.6784091184379037
11980,2.6029050938757448,0.920029653392759,0.001,0.8932449727259711,0.6806115332828343
12000,2.591494309985942,0.918774072950943,0.001,0.8932313389667287,0.6826325430517336
12020,2.5800662149285256,0.9174992472742814,0.001,0.8932176667604123,0.6844643940423556
12040,2.5686208921088363,0.9162054422198286,0.001,0.8932039599732524,0.6860991472923879
12060,2.5571584498527273,0.9148930272486904,0.001,0.8931902226321577,0.6875286839735455
12080,2.5456790219356606,0.9135624881759524,0.001,0.8931764589282409,0.6887447125591405
12100,2.534182768115818,0.9122144409732102,0.001,0.8931626732201787,0.6897387779904833
12120,2.522669874669902,0.910849646650702,0.001,0.8931488700373673,0.6905022730849674
12140,2.511140554930068,0.909469027233287,0.001,0.8931350540828238,0.691026452445882
12160,2.499595049820219,0.9080736828282009,0.001,0.8931212302357783,0.691302449150542
12180,2.4880336283896445,0.9066649097620962,0.001,0.8931074035539043,0.6913212945086096
12200,2.4764565883416574,0.9052442197397871,0.001,0.8930935792751161,0.6910739411960135
12220,2.464864256554654,0.9038133599467598,0.001,0.8930797628188664,0.6905512900806917
12240,2.4532569895926284,0.9023743339813278,0.001,0.8930659597868653,0.6897442210638643
12260,2.44163517420188,0.9009294234597567,0.001,0.8930521759631378,0.6886436282634443
12280,2.4299992277902374,0.8994812100883073,0.001,0.8930384173133291,0.6872404598635555
12300,2.4183495988847707,0.8980325979396181,0.001,0.8930246899831616,0.6855257629444951
12320,2.4066867675635017,0.8965868356070174,0.001,0.8930110002959389,0.6834907335895753
12340,2.395011245856264,0.8951475378393456,0.001,0.8929973547489912,0.6811267725374683
12360,2.3833235781093642,0.8937187061811344,0.001,0.8929837600089475,0.6784255466093464
12380,2.3716243413082645,0.8923047480594062,0.001,0.8929702229057161,0.6753790560876884
12400,2.359914145352079,0.8909104936704111,0.001,0.8929567504250542,0.671979708156158
12420,2.348193633273216,0.8895412099293273,0.001,0.8929433496996048,0.6682203964261934
12440,2.3364634813950294,0.8882026106562255,0.001,0.8929300279982804,0.6640945864740739
12460,2.3247243994200493,0.8869008620860904,0.001,0.8929167927138738,0.659596407191251
12480,2.3129771304408284,0.8856425827140495,0.001,0.8929036513487839,0.6547207476097567
12500,2.301222450865265,0.8844348364247593,0.001,0.8928906114987514,0.6494633587032446
12520,2.2894611702479257,0.8832851178136495,0.001,0.8928776808345125,0.6438209594830469
12540,2.2776941310187415,0.8822013285948099,0.001,0.8928648670812936,0.6377913465089213
12560,2.265922208100364,0.8811917440136853,0.001,0.8928521779960885,0.6313735057180769
12580,2.254146308405485,0.8802649682507492,0.001,0.8928396213426866,0.624567725247301
12600,2.242367370205639,0.879429877923138,0.001,0.8928272048644482,0.6173757076862738
12620,2.2305863623632765,0.8786955529722624,0.001,0.8928149362548559,0.6098006799619999
12640,2.2188042834194417,0.8780711944726549,0.001,0.8928028231259111,0.6018474988224523
12660,2.2070221605299953,0.8775660292144118,0.001,0.8927908729744872,0.593522749671559
12680,2.1952410482442954,0.8771892012989084,0.001,0.8927790931467967,0.584834836318256
12700,2.183462027121259,0.8769496514412247,0.001,0.8927674908011811,0.5757940590515597
12720,2.171686202179082,0.8768559851840984,0.001,0.892756072869487,0.5664126783541782
12740,2.159914701176423,0.8769163317826986,0.001,0.8927448460173407,0.556704961532122
12760,2.148148672724585,0.8771381960966538,0.001,0.8927338166036968,0.5466872095798062
12780,2.13638928423216,0.8775283063992783,0.001,0.8927229906400753,0.5363777617306899
12800,2.12463771968578,0.8780924615524852,0.001,0.8927123737499666,0.5257969753721398
12820,2.112895177272821,0.8788353814644245,0.001,0.892701971128912,0.5149671793363358
12840,2.101162866854321,0.879760565108756,0.001,0.8926917875058142,0.5039125990194221
12860,2.0894420072988753,0.8808701606039765,0.001,0.8926818271060486,0.49265925232641994
12880,2.0777338236905836,0.8821648518966908,0.001,0.8926720936169674,0.4812348160825026
12900,2.066039544426716,0.8836437664396903,0.001,0.8926625901563826,0.46966846327831924
12920,2.054360398222884,0.8853044078900373,0.001,0.8926533192445996,0.45799067230945323
12940,2.04269761104569,0.8871426172725994,0.001,0.8926442827805453,0.44623301020255807
12960,2.0310524029945833,0.8891525652737053,0.001,0.8926354820224776,0.4344278926638719
12980,2.0194259851562615,0.8913267773755873,0.001,0.8926269175737088,0.42260832460606884
